channel,reason,ref
TSN2.mt,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
TSN3.mt,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
TSN4.mt,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
TSN5.mt,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
TSN6.mt,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
TSN7.mt,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
TSN8.mt,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
TTV.pl,dmca,https://github.com/iptv-org/iptv/issues/1831
TUSHY.us,nsfw,https://github.com/iptv-org/iptv/issues/15723
TUSHYRAW.us,nsfw,https://github.com/iptv-org/iptv/issues/15723
TV3Sport.dk,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
TV5.fi,dmca,https://github.com/iptv-org/iptv/issues/16839
TVJOJ.sk,dmca,https://github.com/iptv-org/iptv/issues/28801
TVN.pl,dmca,https://github.com/iptv-org/iptv/issues/1831
TVN24.pl,dmca,https://github.com/iptv-org/iptv/issues/1831
TVN24BiS.pl,dmca,https://github.com/iptv-org/iptv/issues/1831
TVN7.pl,dmca,https://github.com/iptv-org/iptv/issues/1831
TVNFabula.pl,dmca,https://github.com/iptv-org/iptv/issues/1831
TVNorge.no,dmca,https://github.com/iptv-org/iptv/issues/16839
TVNorge.no,dmca,https://github.com/iptv-org/iptv/issues/1831
TVNova.cz,dmca,https://github.com/iptv-org/iptv/issues/28801
TVNStyle.pl,dmca,https://github.com/iptv-org/iptv/issues/16839
TVNStyle.pl,dmca,https://github.com/iptv-org/iptv/issues/1831
TVNTurbo.pl,dmca,https://github.com/iptv-org/iptv/issues/16839
TVNTurbo.pl,dmca,https://github.com/iptv-org/iptv/issues/1831
TVVarzish.tj,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
VanillaSkyChannel.jp,nsfw,https://github.com/iptv-org/iptv/issues/15723
Venus.ar,nsfw,https://github.com/iptv-org/iptv/issues/15723
VENUS.jp,nsfw,https://github.com/iptv-org/iptv/issues/15723
VERAPORNGROUPSEX1.ru,nsfw,https://github.com/iptv-org/iptv/issues/15723
VERAPORNGROUPSEX2.ru,nsfw,https://github.com/iptv-org/iptv/issues/15723
Viki.kr,nsfw,https://github.com/iptv-org/iptv/issues/15723
VisitXTV.nl,nsfw,https://github.com/iptv-org/iptv/issues/15723
VividRedHD.us,nsfw,https://github.com/iptv-org/iptv/issues/15723
VividTouch.uk,nsfw,https://github.com/iptv-org/iptv/issues/15723
VividTV.us,nsfw,https://github.com/iptv-org/iptv/issues/15723
VividTVEurope.uk,nsfw,https://github.com/iptv-org/iptv/issues/15723
VividTVMonthlyOffer.us,nsfw,https://github.com/iptv-org/iptv/issues/15723
VixenHD.us,nsfw,https://github.com/iptv-org/iptv/issues/15723
VixenTV.ca,nsfw,https://github.com/iptv-org/iptv/issues/15723
VOX.no,dmca,https://github.com/iptv-org/iptv/issues/1831
VSport1.se,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
VSport2.se,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
VSport3.se,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
VSportExtra.se,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
VSportFootball.se,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
VSportLive1.se,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
VSportLive2.se,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
VSportLive3.se,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
VSportLive4.se,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
VSportLive5.se,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
VSportPlus.se,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
VSportPremium.se,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
VSportUltraHD.se,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
W14DKD4.us,dmca,https://github.com/iptv-org/iptv/issues/9729
WarnerChannel.us,dmca,https://github.com/iptv-org/iptv/issues/16839
WarnerTV.es,dmca,https://github.com/iptv-org/iptv/issues/16839
WarnerTV.fr,dmca,https://github.com/iptv-org/iptv/issues/16839
WarnerTV.it,dmca,https://github.com/iptv-org/iptv/issues/16839
WarnerTV.ph,dmca,https://github.com/iptv-org/iptv/issues/16839
WarnerTV.pl,dmca,https://github.com/iptv-org/iptv/issues/16839
WarnerTV.ro,dmca,https://github.com/iptv-org/iptv/issues/16839
WarnerTVAsia.us,dmca,https://github.com/iptv-org/iptv/issues/16839
WarnerTVComedy.de,dmca,https://github.com/iptv-org/iptv/issues/16839
WarnerTVFilm.de,dmca,https://github.com/iptv-org/iptv/issues/16839
WarnerTVNext.fr,dmca,https://github.com/iptv-org/iptv/issues/16839
WarnerTVSerie.de,dmca,https://github.com/iptv-org/iptv/issues/16839
WATNDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WBIRDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WBNSDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WCNCDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WDPNDT7.us,dmca,https://github.zendesk.com/attachments/token/qCOIlhjNbuhARY64ffpnzv9Ef/?name=2022-01-06-localnow.rtf
WeLiveTogether.us,nsfw,https://github.com/iptv-org/iptv/issues/15723
WFAADT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WFMYDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WGRZDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WHASDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WhiteBoxxx.ro,nsfw,https://github.com/iptv-org/iptv/issues/15723
Wicked.us,nsfw,https://github.com/iptv-org/iptv/issues/15723
WJXXDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WKYCDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WLTXDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WMAZDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WNEPDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WNWTLD1.us,dmca,https://github.zendesk.com/attachments/token/qCOIlhjNbuhARY64ffpnzv9Ef/?name=2022-01-06-localnow.rtf
WOIDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WPMTDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WQADDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WRJKLP3.us,dmca,https://github.zendesk.com/attachments/token/qCOIlhjNbuhARY64ffpnzv9Ef/?name=2022-01-06-localnow.rtf
WTHRDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WTICDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WTOLDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WTSPDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WUSADT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WWLDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WXIADT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WZDXDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
WZZMDT1.us,dmca,https://github.com/iptv-org/iptv/issues/21769
X1.al,nsfw,https://github.com/iptv-org/iptv/issues/15723
Xee.dk,dmca,https://github.com/github/dmca/blob/master/2020/09/2020-09-16-dfl.md
XMO.nl,nsfw,https://github.com/iptv-org/iptv/issues/15723
XpandedTV.uk,nsfw,https://github.com/iptv-org/iptv/issues/15723
XXL.fr,nsfw,https://github.com/iptv-org/iptv/issues/15723
XXXCartoons.de,nsfw,https://github.com/iptv-org/iptv/issues/15723
XXXLovesBerryHD.ru,nsfw,https://github.com/iptv-org/iptv/issues/15723
XXXTazy.si,nsfw,https://github.com/iptv-org/iptv/issues/15723
XYmax.uk,nsfw,https://github.com/iptv-org/iptv/issues/15723
XYmix.uk,nsfw,https://github.com/iptv-org/iptv/issues/15723
XYplus.uk,nsfw,https://github.com/iptv-org/iptv/issues/15723
YTV.ca,dmca,https://github.com/iptv-org/iptv/pull/6329
Zaptv.jp,nsfw,https://github.com/iptv-org/iptv/issues/15723
