channel,id,name,alt_names,is_main,broadcast_area,timezones,languages,format
PopMax.uk,Plus1,+1,,FALSE,c/UK,Europe/London,eng,576i
PopMax.uk,SD,SD,,TRUE,c/UK,Europe/London,eng,576i
PopMelody.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
PopMusik.id,SD,SD,,TRUE,c/ID,Asia/Jakarta,ind,576i
PopPakistan.pk,SD,SD,,TRUE,c/PK,Asia/Karachi,eng,576i
PopPataka.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,hin,576i
PopPrimary.za,SD,SD,,TRUE,c/ZA,Africa/Johannesburg,eng,576i
POPSTAR.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,eng,576i
PopstarTV.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
POPSUGARFitness.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
POPTV.si,HD,HD,,FALSE,c/SI,Europe/Ljubljana,slv,1080i
POPTV.si,SD,SD,,TRUE,c/SI,Europe/Ljubljana,slv,576i
PopTV.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
PopTV.uy,SD,SD,,TRUE,c/UY,America/Montevideo,spa,576i
PopularScience.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
PopularTVCantabria.es,SD,SD,,TRUE,c/ES,Europe/Madrid,spa,576i
PopularTVMelilla.es,SD,SD,,TRUE,c/ES,Africa/Ceuta,spa,576i
PopularTVMurcia.es,SD,SD,,TRUE,c/ES,Europe/Madrid,spa,576i
PopUp.uk,SD,SD,,TRUE,c/UK,Europe/London,eng,576i
PopuTV.py,SD,SD,,TRUE,c/PY,America/Asuncion,spa,576i
POPWorldTV.es,SD,SD,,TRUE,c/ES,Europe/Madrid,eng,576i
PoradnikZdrowieTV.pl,FAST,FAST,,TRUE,c/PL,Europe/Warsaw,pol,1080i
PornhubTV.us,SD,SD,,TRUE,r/AMER;r/EMEA;r/APAC,America/New_York,eng,480i
PortadaVision.cu,SD,SD,,TRUE,c/CU,America/Havana,spa,576i
PortadosFundos.us,Brazil,Brazil,,TRUE,c/BR,America/Sao_Paulo,por,480i
PortalCultura.br,SD,SD,,TRUE,c/BR,America/Belem,por,480i
PortalDigitalTV.do,HD,HD,,TRUE,c/DO,America/Santo_Domingo,spa,720p
Portalfoxmix.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,480i
PorteTV.bj,SD,SD,,TRUE,c/BJ,Africa/Porto-Novo,fra,576i
Portlandia.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
PORTMONETV.ua,SD,SD,,TRUE,c/UA,Europe/Kyiv,ukr;rus,576i
PortoCanal.pt,SD,SD,,TRUE,c/PT,Europe/Lisbon,por,576i
PortuguesaTelevision.ve,SD,SD,,TRUE,c/VE,America/Caracas,spa,480i
PorucznikKaburaTV.pl,HD,HD,,TRUE,c/PL,Europe/Warsaw,pol,1080p
PorvenirTV.hn,SD,SD,,TRUE,c/HN,America/Tegucigalpa,spa,576i
PosavinaTV.ba,SD,SD,,TRUE,c/BA,Europe/Sarajevo,bos,576i
PosdataTV.bo,SD,SD,,TRUE,ct/BOLPB,America/Argentina/Mendoza,spa,480i
PositiveTV.ge,SD,SD,,TRUE,c/GE,Asia/Tbilisi,kat,576i
PositivTV.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
PosiTV.fi,SD,SD,,TRUE,c/FI,Europe/Helsinki,fin,576i
PosTV.ge,SD,SD,,TRUE,c/GE,Asia/Tbilisi,kat,576i
PotosiTVSatelital.bo,SD,SD,,TRUE,c/BO,America/La_Paz,spa,576i
PottaDivineTVUK.uk,SD,SD,,TRUE,c/UK,Europe/London,eng,576i
PottaDivineTVUSA.us,SD,SD,,TRUE,c/US,America/New_York,mal,480i
POTV.bg,SD,SD,,TRUE,c/BG,Europe/Sofia,bul,576i
PourimRTV.cd,SD,SD,,TRUE,c/CD,Africa/Kinshasa,fra,576i
Power1017FM.aw,SD,SD,,TRUE,c/AW,America/Aruba,nld;pap;eng,480i
PowerDance.tr,SD,SD,,TRUE,c/TR,Europe/Istanbul,tur,576i
PowerHD.ar,SD,SD,,TRUE,c/AR,America/Argentina/Buenos_Aires,eng;spa,576i
PowerHitRadio.lt,SD,SD,,TRUE,c/LT,Europe/Vilnius,lit,576i
PowerlineTV.gh,SD,SD,,TRUE,c/GH,Africa/Accra,eng,576i
PowerLove.tr,SD,SD,,TRUE,c/TR,Europe/Istanbul,tur,576i
PowerMaxRadioTV.ar,SD,SD,,TRUE,c/AR,America/Argentina/Buenos_Aires,spa,576i
PowerNationTV.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
PowerPlats.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
PowerPlus.tr,SD,SD,,TRUE,c/TR,Europe/Istanbul,tur,576i
PowerTurkAkustik.tr,SD,SD,,TRUE,c/TR,Europe/Istanbul,tur,576i
PowerTurkEnIyiler.tr,SD,SD,,TRUE,c/TR,Europe/Istanbul,tur,576i
PowerTurkSlow.tr,SD,SD,,TRUE,c/TR,Europe/Istanbul,tur,576i
PowerTurkTaptaze.tr,SD,SD,,TRUE,c/TR,Europe/Istanbul,tur,576i
PowerTurkTV.tr,SD,SD,,TRUE,c/TR,Europe/Istanbul,tur,576i
PowerTV.bj,SD,SD,,TRUE,c/BJ,Africa/Porto-Novo,fra,576i
PowerTV.gh,SD,SD,,TRUE,c/GH,Africa/Accra,eng,576i
PowerTV.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,kan,576i
PowerTV.lr,SD,SD,,TRUE,c/LR,Africa/Monrovia,eng,576i
PowerTV.pl,SD,SD,,TRUE,c/PL,Europe/Warsaw,pol,576i
PowerTV.tr,SD,SD,,TRUE,c/TR,Europe/Istanbul,tur,576i
PowerTV.zm,SD,SD,,TRUE,c/ZM;c/BW;c/MW;c/NA;c/ZW,Africa/Lusaka,eng,576i
PowervisionTV.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,mal,576i
PoyoTV.kr,SD,SD,,TRUE,c/KR,Asia/Seoul,kor,480i
PPMtv.us,SD,SD,,TRUE,ct/USPSM,Europe/London,eng,480i
PPPTV.ke,SD,SD,,TRUE,c/KE,Africa/Nairobi,eng,576i
PPTV.th,SD,SD,,TRUE,c/TH,Asia/Bangkok,tha;eng,576i
PPVChoice940.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
PPVChoice941.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
PragnaTV.lk,SD,SD,,TRUE,c/LK,Asia/Colombo,sin,576i
PragNews.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,asm,576i
PrahaTV.cz,SD,SD,,TRUE,c/CZ,Europe/Prague,ces,576i
PraiseJesusTowerTV.ug,SD,SD,,TRUE,c/UG,Africa/Kampala,eng,576i
PraiselandTV.ng,SD,SD,,TRUE,c/NG,Africa/Lagos,eng,576i
PraiseTV.gh,SD,SD,,TRUE,c/GH,Africa/Accra,eng,576i
PraiseTV.ng,SD,SD,,TRUE,c/NG,Africa/Lagos,eng,576i
PraiseTV.pk,SD,SD,,TRUE,c/PK,Asia/Karachi,eng,576i
PrajaaTVKannada.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,kan,576i
PrameyaNews7.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,ori,576i
PrarthanaBhawanTV.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,hin,576i
PrarthanaTV.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,ori,576i
PrasarBharatiNewsServices.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,hin,576i
PrathamKhabar24x7.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,asm,576i
PratidinTime.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,asm,576i
PravahPicture.in,HD,HD,,FALSE,c/IN,Asia/Kolkata,mar,1080i
PravahPicture.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,mar,576i
PravasiChannel.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,mal,576i
PravdaTUT.ua,SD,SD,,TRUE,c/UA,Europe/Kyiv,ukr,576i
PravdaTUTLviv.ua,SD,SD,,TRUE,c/UA,Europe/Kyiv,ukr,576i
PrayerCaveTV.ke,SD,SD,,TRUE,c/KE,Africa/Nairobi,eng;swh,576i
PRCTV.cm,SD,SD,,TRUE,c/CM,Africa/Douala,fra;eng,576i
PreachTV.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
PreciousTV.gh,SD,SD,,TRUE,c/GH,Africa/Accra,eng,576i
Premialnoe.ru,HD,HD,,FALSE,c/RU,Europe/Moscow,rus,1080i
Premialnoe.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,rus,576i
PremieraTV.md,SD,SD,,TRUE,c/MD,Europe/Chisinau,ron;rus,576i
Premiere10.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
PremiereClubes.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
PremiereFC1.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
PremiereFC2.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
PremiereFC24h.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
PremiereFC3.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
PremiereFC4.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
PremiereFC5.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
PremiereFC6.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
PremiereFC7.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
PremiereFC8.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
PremiereFC9.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
PremierFootball.ph,SD,SD,,TRUE,c/PH,Asia/Manila,eng,480i
PremiersBaisers.us,France,France,,TRUE,c/FR,Europe/Paris,fra,576i
PremierSport1.sk,SD,SD,,TRUE,c/SK,Europe/Bratislava,slk,576i
PremierSport2.sk,SD,SD,,TRUE,c/SK,Europe/Bratislava,slk,576i
PremierSports.ph,HD,HD,,FALSE,c/PH,Asia/Manila,eng,1080i
PremierSports.ph,SD,SD,,TRUE,c/PH,Asia/Manila,eng,480i
PremierSports1.ie,HD,HD,,FALSE,c/IE,Europe/Dublin,eng,1080i
PremierSports1.ie,SD,SD,,TRUE,c/IE,Europe/Dublin,eng,576i
PremierSports1.mn,SD,SD,,TRUE,c/MN,Asia/Ulaanbaatar,mon,576i
PremierSports1Asia.ie,SD,SD,,TRUE,r/SEA,Europe/Dublin,msa,576i
PremierSports2.ie,HD,HD,,FALSE,c/IE,Europe/Dublin,eng,1080i
PremierSports2.ie,SD,SD,,TRUE,c/IE,Europe/Dublin,eng,576i
PremierSports2.mn,SD,SD,,TRUE,c/MN,Asia/Ulaanbaatar,mon,576i
PremierSports2.ph,SD,SD,,TRUE,c/PH,Asia/Manila,eng,480i
PremierSports2Asia.ie,SD,SD,,TRUE,r/SEA,Europe/Dublin,msa,576i
PremierSports3.mn,SD,SD,,TRUE,c/MN,Asia/Ulaanbaatar,mon,576i
PremierSports3Asia.ie,SD,SD,,TRUE,r/SEA,Europe/Dublin,msa,576i
PremierSports4.mn,SD,SD,,TRUE,c/MN,Asia/Ulaanbaatar,mon,576i
PremierSports5.mn,SD,SD,,TRUE,c/MN,Asia/Ulaanbaatar,mon,576i
PremierTelevision.ec,SD,SD,,TRUE,c/EC,America/Guayaquil,spa,576i
PremierTennis.ph,SD,SD,,TRUE,c/PH,Asia/Manila,eng,480i
PremiumAction.it,Plus24,+24,,FALSE,c/IT,Europe/Rome,ita,576i
PremiumAction.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
PremiumBoxOffice.cn,SD,SD,,TRUE,c/CN,Asia/Shanghai,eng,576i
PremiumChannel.at,SD,SD,,TRUE,c/AT,Europe/Vienna,deu,576i
PremiumCinema1.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
PremiumCinema2.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
PremiumCinema3.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
PremiumCrime.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
PremiumShoppingTV.ch,SD,SD,,TRUE,c/CH,Europe/Zurich,deu,576i
PremiumStories.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
PrensaEc.ec,SD,SD,,TRUE,c/EC,America/Guayaquil,spa,480i
PrensaLatinaTV.cu,SD,SD,,TRUE,c/CU,America/Havana,spa,480i
PrescottValleyTV.us,SD,SD,,TRUE,ct/USPV4,America/New_York,eng;spa,480i
PresenceTVChannel.et,SD,SD,,TRUE,c/ET,Africa/Addis_Ababa,amh,576i
PresenciaTelevision.gt,SD,SD,,TRUE,c/GT,America/Guatemala,spa,480i
PresenciaTV.pe,SD,SD,,TRUE,c/PE,America/Lima,spa,480i
PressTV.ir,SD,SD,,TRUE,c/IR,Asia/Tehran,eng,576i
PressTVFrench.ir,SD,SD,,TRUE,c/IR,Asia/Tehran,fra,576i
PrestigeThiesTV.sn,SD,SD,,TRUE,c/SN,Africa/Dakar,fra,576i
PresumiendoMexico.mx,SD,SD,,TRUE,c/MX,America/Mexico_City,spa,480i
PreviewChannel.sg,SD,SD,,TRUE,c/SG,Asia/Singapore,eng,576i
Priamyi.ua,SD,SD,,TRUE,c/UA,Europe/Kyiv,ukr,576i
PRIDEtvLATAM.cl,HD,HD,,TRUE,r/LATAM,America/Santiago;America/Mexico_City;America/Lima;America/Argentina/Buenos_Aires,spa;eng,1080p
Priklyucheniya.ru,HD,HD,,FALSE,c/RU,Europe/Moscow,rus,1080i
Priklyucheniya.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,rus,576i
Prima.cz,Plus1,+1,,FALSE,c/CZ,Europe/Prague,ces,576i
Prima.cz,SD,SD,,TRUE,c/CZ,Europe/Prague,ces,576i
Prima.ru,SD,SD,,TRUE,s/RU-KYA,Asia/Krasnoyarsk,rus,576i
Prima4K.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
PrimaCool.cz,SD,SD,,TRUE,c/CZ,Europe/Prague,ces,576i
PrimadaVision.cu,SD,SD,,TRUE,c/CU,America/Havana,spa,576i
PrimaFree.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
PrimaKrimi.cz,SD,SD,,TRUE,c/CZ,Europe/Prague,ces,576i
PrimaLove.cz,SD,SD,,TRUE,c/CZ,Europe/Prague,ces,576i
PrimaMax.cz,SD,SD,,TRUE,c/CZ,Europe/Prague,ces,576i
PrimaNews.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
PrimAntennaTV.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
PrimaPlus.cz,SD,SD,,TRUE,c/SK,Europe/Prague,ces,576i
PrimaShow.cz,SD,SD,,TRUE,c/CZ,Europe/Prague,ces,576i
PrimaSport1.ro,HD,HD,,FALSE,c/RO,Europe/Bucharest,ron,1080i
PrimaSport1.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
PrimaSport2.ro,HD,HD,,FALSE,c/RO,Europe/Bucharest,ron,1080i
PrimaSport2.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
PrimaSport3.ro,HD,HD,,FALSE,c/RO,Europe/Bucharest,ron,1080i
PrimaSport3.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
PrimaSport4.ro,HD,HD,,FALSE,c/RO,Europe/Bucharest,ron,1080i
PrimaSport4.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
PrimaSport5.ro,HD,HD,,FALSE,c/RO,Europe/Bucharest,ron,1080i
PrimaSport5.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
PrimaStar.cz,SD,SD,,TRUE,c/CZ,Europe/Prague,ces,576i
PrimaTivvu.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
PrimaTV.ir,SD,SD,,TRUE,c/IR,Asia/Tehran,fas,576i
PrimaTV.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
PrimaTV.ro,HD,HD,,FALSE,c/RO,Europe/Bucharest,ron,1080i
PrimaTV.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
PrimaTVMoldova.md,SD,SD,,TRUE,c/MD,Europe/Chisinau,ron;rus,576i
PrimaTVNapoli.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
Primavera15.pe,SD,SD,,TRUE,c/PE,America/Lima,spa,480i
PrimaZoom.cz,SD,SD,,TRUE,c/CZ,Europe/Prague,ces,576i
Prime.hu,SD,SD,,TRUE,c/HU,Europe/Budapest,hun,576i
Prime.sy,HD,HD,,TRUE,c/SY,Asia/Damascus,ara,1080p
Prime9News.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,tel,576i
PrimeAsiaTV.ca,SD,SD,,TRUE,c/CA,America/Toronto,eng,480i
PrimeBoxBrazil.br,SD,SD,,TRUE,c/BR,America/Sao_Paulo,por,480i
PrimeCanadaTV.ca,SD,SD,,TRUE,c/CA,America/Toronto,pan,480i
PrimeMedia.et,SD,SD,,TRUE,c/ET,Africa/Addis_Ababa,amh,576i
PrimeNews.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,hin,576i
PrimeNewsTV.gr,SD,SD,,TRUE,c/GR,Europe/Athens,ell,576i
PrimeraPaginaTV.co,SD,SD,,TRUE,c/CO,America/Bogota,spa,480i
PrimerTV.br,SD,SD,,TRUE,ct/BRSJE,America/Sao_Paulo,por,480i
PrimetelSports1.cy,SD,SD,,TRUE,c/CY,Asia/Nicosia,ell,576i
PrimetelSports2.cy,SD,SD,,TRUE,c/CY,Asia/Nicosia,ell,576i
PrimetelSports3.cy,SD,SD,,TRUE,c/CY,Asia/Nicosia,ell,576i
PRIMEtime.my,SD,SD,,TRUE,c/MY,Asia/Kuala_Lumpur,eng,576i
PrimetimeChannel.us,SD,SD,,TRUE,c/US,America/New_York,spa,480i
PrimeTimeDrama.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
PrimeTimes.np,SD,SD,,TRUE,c/NP,Asia/Kathmandu,nep,576i
PrimeTV.ge,SD,SD,,TRUE,c/GE,Asia/Tbilisi,kat,576i
PrimeTV.xk,SD,SD,,TRUE,c/XK,Europe/Belgrade,sqi,576i
PrimeTV.zm,SD,SD,,TRUE,c/ZM,Africa/Lusaka,eng,576i
PrimeTVGoa.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,kok;eng,576i
PrimiciaTV.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,576i
PrimitivosTV.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,576i
Primocanale.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
PrimoTV.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
PrimulinMoldova.md,SD,SD,,TRUE,c/MD,Europe/Chisinau,ron;rus,576i
PrincesaEstereoTV.ec,SD,SD,,TRUE,c/EC,America/Guayaquil,spa,480i
PriorLakeTelevision.us,SD,SD,,TRUE,ct/USPKE,America/New_York,eng,480i
Prise2.ca,SD,SD,,TRUE,c/CA,America/Toronto,fra,480i
PrismAfrica.zm,SD,SD,,TRUE,c/ZM,Africa/Lusaka,eng,576i
PrismaTV.ve,SD,SD,,TRUE,c/VE,America/Caracas,spa,480i
PRITV.pr,HD,HD,,TRUE,c/PR,America/Puerto_Rico,spa,720p
PrivateCinema.tw,SD,SD,,TRUE,c/TW,Asia/Taipei,zho,480i
PrivateSpice.fr,SD,SD,,TRUE,c/FR,Europe/Paris,fra,576i
PrivateTV.nl,HD,HD,,FALSE,c/NL;c/RU,Europe/Amsterdam,eng,1080i
PrivateTV.nl,SD,SD,,TRUE,c/NL,Europe/Amsterdam,eng,576i
PrivescEuTV.md,SD,SD,,TRUE,c/MD,Europe/Chisinau,ron,576i
Pro100TV.ru,SD,SD,,TRUE,c/RU;c/LV;c/EE,Europe/Moscow,rus,576i
PRO1TV.xk,SD,SD,,TRUE,c/XK,Europe/Belgrade,sqi,576i
ProArena.ro,HD,HD,,FALSE,c/RO,Europe/Bucharest,ron,1080i
ProArena.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
ProbashiTVNews.ca,SD,SD,,TRUE,c/CA;c/BD,America/Toronto,ben,480i
ProBusiness.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,rus,576i
ProCinema.ro,HD,HD,,FALSE,c/RO,Europe/Bucharest,ron,1080i
ProCinema.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
ProclamacionTV.ve,SD,SD,,TRUE,c/VE,America/Caracas,spa,480i
ProductivaTV.py,SD,SD,,TRUE,c/PY,America/Asuncion,spa,576i
Prodvizhenie.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,rus,576i
ProfessionalBaseball1.kr,SD,SD,,TRUE,c/KR,Asia/Seoul,kor,480i
ProfessionalBaseball2.kr,SD,SD,,TRUE,c/KR,Asia/Seoul,kor,480i
ProfessionalBaseball3.kr,SD,SD,,TRUE,c/KR,Asia/Seoul,kor,480i
ProfessionalBaseball4.kr,SD,SD,,TRUE,c/KR,Asia/Seoul,kor,480i
ProfessionalBaseball5.kr,SD,SD,,TRUE,c/KR,Asia/Seoul,kor,480i
ProfetiskTV.no,SD,SD,,TRUE,c/NO;c/SE,Europe/Oslo,nor,576i
PROFI24TV.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
ProfitNews.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
Prokino.ua,SD,SD,,TRUE,c/UA,Europe/Kyiv,ukr,576i
ProkopTVXXX.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,eng,576i
ProLyubov.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,rus,576i
PromarTV.ve,SD,SD,,TRUE,c/VE,America/Caracas,spa,480i
PromiusPickxInfoChannel.be,SD,SD,,TRUE,c/BE,Europe/Brussels,nld,576i
PromoChannel.sh,SD,SD,,TRUE,c/SH,Atlantic/St_Helena,eng,576i
PromoKino.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,rus,576i
PromoTV.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,rus,576i
PromoUltraHD.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,rus,576i
PromovideoTV.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
PronemsTV.do,SD,SD,,TRUE,c/DO,America/Santo_Domingo,spa,480i
PronewsTV.gr,SD,SD,,TRUE,c/GR,Europe/Athens,ell,576i
ProntosocorroHistoriasDeEmergencia.us,Brazil,Brazil,,TRUE,c/BR,America/Sao_Paulo,por,480i
PropertyTV.gh,SD,SD,,TRUE,c/GH,Africa/Accra,eng,576i
PropexTV.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,mal,576i
Prophet1TV.gh,SD,SD,,TRUE,c/GH,Africa/Accra,eng,576i
PropheticChannel.za,SD,SD,,TRUE,c/ZA;c/MW,Africa/Johannesburg,eng,576i
ProSieben.de,SD,SD,,TRUE,c/DE,Europe/Berlin,deu,576i
ProSiebenAustria.at,HD,HD,,FALSE,c/AT,Europe/Vienna,deu,1080i
ProSiebenAustria.at,SD,SD,,TRUE,c/AT,Europe/Vienna,deu,576i
ProSiebenFun.de,HD,HD,,FALSE,c/DE,Europe/Berlin,deu,1080i
ProSiebenFun.de,SD,SD,,TRUE,c/DE,Europe/Berlin,deu,576i
ProSiebenMaxx.de,HD,HD,,FALSE,c/DE,Europe/Berlin,deu,1080i
ProSiebenMaxx.de,SD,SD,,TRUE,c/DE,Europe/Berlin,deu,576i
ProSiebenMaxxAustria.at,SD,SD,,TRUE,c/AT,Europe/Vienna,deu,576i
ProSiebenMaxxSchweiz.ch,SD,SD,,TRUE,c/CH,Europe/Zurich,deu,576i
ProSiebenSat1Welt.de,SD,SD,,TRUE,c/DE,Europe/Berlin,deu,576i
ProSiebenSchweiz.ch,SD,SD,,TRUE,c/CH,Europe/Zurich,deu,576i
PROSportInternational.my,SD,SD,,TRUE,c/IR,Asia/Tehran,fas,720p
Prosveshchenie.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,rus,576i
PROTV.ba,SD,SD,,TRUE,c/BA,Europe/Sarajevo,bos,576i
PROTV.ro,HD,HD,,FALSE,c/RO,Europe/Bucharest,ron;eng,1080i
PROTV.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron;eng,576i
PROTVChisinau.md,SD,SD,,TRUE,c/MD,Europe/Chisinau,ron,576i
PROTVInternational.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron;eng,576i
PROTVNews.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
ProUA.ua,SD,SD,,TRUE,c/UA,Europe/Kyiv,ukr,576i
Provence.ua,SD,SD,,TRUE,c/UA,Europe/Kyiv,ukr,576i
ProvidenciaTelevision.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,576i
ProvincialTV.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,576i
ProvincianaTV.bo,SD,SD,,TRUE,c/BO,America/La_Paz,spa,576i
ProvinciaTV.co,SD,SD,,TRUE,c/CO,America/Bogota,spa,576i
ProvinsTV.dk,SD,SD,,TRUE,c/DK,Europe/Copenhagen,dan,576i
ProWrestlingTV.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
ProximiteWebTV.ga,SD,SD,,TRUE,c/GA,Africa/Libreville,fra,576i
Proximus11.be,SD,SD,,TRUE,c/BE;c/FR,Europe/Brussels,fra,576i
ProximusTVRegInfo.fr,SD,SD,,TRUE,c/FR,Europe/Paris,fra,576i
ProximusTVRegInfo.nl,SD,SD,,TRUE,c/NL,Europe/Amsterdam,nld,576i
ProyectaTelevision.pe,SD,SD,,TRUE,c/PE,America/Lima,spa,480i
PRTVPrimeMedia.ph,SD,SD,,TRUE,c/PH,Asia/Manila,fil,480i
PRTVTacloban.ph,SD,SD,,TRUE,c/PH,Asia/Manila,war;fil,480i
PrudentMedia.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,gom;eng,576i
Prva.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
PrvaFiles.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
PrvaKick.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
PrvaLife.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
PrvaMax.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
PrvaMontenegro.me,SD,SD,,TRUE,c/ME,Europe/Podgorica,srp,576i
PrvaPlus.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
Prvaskolskatelevizija.hr,SD,SD,,TRUE,c/HR,Europe/Zagreb,hrv,576i
PrvaSkopskaTV.mk,SD,SD,,TRUE,c/MK,Europe/Skopje,mkd,576i
PrvaWorld.rs,SD,SD,,TRUE,c/RS,Europe/Belgrade,srp,576i
PSCTelevision.co,SD,SD,,TRUE,s/CO-CAU,America/Bogota,spa,480i
PSCTV.us,SD,SD,,TRUE,ct/USPSP,America/Los_Angeles,eng,480i
PSDTV.us,SD,SD,,TRUE,ct/USFNL,America/Denver,eng,480i
PSIAEC.th,SD,SD,,TRUE,c/TH,Asia/Bangkok,mya,576i
Psikhologiya.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,rus,576i
PSISaradee99.th,SD,SD,,TRUE,c/TH,Asia/Bangkok,tha,576i
